Organization,Camp Name,Week,Days,Start Time,End Time,Location,Age Range,Grade Range,Price,Description,Email,Contact
One River School Frisco,ANIMATION PLUS,"WEEK 7 | JUL 7-11, 2025 | Jul 7-11, 2025",Monday-Friday,3:30pm,6:00pm,One River School Frisco,,GRADES 6-12,$385,"Creating and animating characters is an incredible skill to master for any digital artist. In this camp we will animate an original character by mastering their movement and emotions through animation techniques. Students are expected to have a basic understanding of the program Adobe Animate. *Students enrolled in this camp must have experience in digital animation in Animate. Students will find taking Learn to Use Animate helpful when enrolled in this course.

• Gain experience animating a character with dialogue
• Demonstrate understanding of the subtleties in body language and body movement
• Complete a high-level quality and fully performative character monologue",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,OBSERVATIONAL DRAWING PLUS,"WEEK 7 | JUL 7-11, 2025 | Jul 7-11, 2025",Monday-Friday,3:30pm,6:00pm,One River School Frisco,,GRADES 6-12,$365,"This summer course is open to teen artists who wish to take their realism drawing techniques to the next level. Students in this camp will focus on mastering skills in representation, scale, value and perspective to enhance & advance their observational drawing skills. *Plus classes are recommended for teens that are interested in a more rigorous art practice.

• Learn how to work with charcoal, blending stumps, chalk pastels and more
• Demonstrate an understanding of realism through light & value
• Complete a high quality drawing from observation",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,DESIGN YOUR OWN STICKER,"WEEK 7 | JUL 7-11, 2025 | Jul 7-11, 2025",Monday-Friday,12:30pm,3:00pm,One River School Frisco,,GRADES 3-5,$385,"Create your own character design that will be turned into a sticker which can be easily applied to novelty items, bags, shirts etc. Students will develop their own original character from their favorite manga comic. The completed digital drawings will be printed as custom stickers. *Sticker sheets will be printed and available at One River School after camp has concluded. Our staff will reach out to you as soon as they are ready for pick up.

• We will learn Adobe Photoshop and how to use layers to keep our work organized
• Demonstrate use of line weights and different brush textures and effects
• Complete a digital drawing that you can share with friends in the form of a sticker",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,ONE ARTWORK A DAY,"WEEK 7 | JUL 7-11, 2025 | Jul 7-11, 2025",Monday-Friday,9:30am,12:00pm,One River School Frisco,,GRADES K-2,$365,"This art-making adventure is the perfect way for young artists to explore different paths within the fine arts. Over the course of a week, you will learn important fundamentals about drawing, sculpting, and painting.  See where your talent shines!

• Learn the fundamentals of drawing, painting, and sculpture
• Breakdown barriers between traditional forms of studio art
• Bring home 4+ mini projects at the end of camp",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,CHARACTER SCULPTOR,"WEEK 8 | JUL 14-18, 2025 | Jul 14-18, 2025",Monday-Friday,9:30am,12:00pm,One River School Frisco,,GRADES 6-12,$385,"Learn to digitally sculpt characters for animated films with this introductory camp to Blender. Students will create three-dimensional characters while learning the essentials of the program, Blender.

• Learn to use Blender
• Explore techniques associated with sculpting & rendering 3D digital objects!
• Designed for beginners to develop a foundational understanding of the program and discover unique skills to aid them in their future digital creations!",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,LEARN TO DRAW: THE PORTRAIT,"WEEK 8 | JUL 14-18, 2025 | Jul 14-18, 2025",Monday-Friday,9:30am,12:00pm,One River School Frisco,,GRADES 6-12,$365,"While being inspired by Chuck Close, students will be exploring the graphite medium and learn the foundations of drawing. Students will look closely at the human face to learn how to render it naturalistically, along with learning the proper facial proportions.

• Learn how to use the graphite medium
• Demonstrate the proportions of the face and how to render the eyes, nose and mouth
• Complete a realistic portrait drawing",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,DIGITAL PORTRAIT PAINTING,"WEEK 8 | JUL 14-18, 2025 | Jul 14-18, 2025",Monday-Friday,12:30pm,3:00pm,One River School Frisco,,GRADES 6-12,$385,"Students will learn the essentials of capturing realism in digital artmaking by developing a digitally painted portrait. Through a combination of wet media brushes, blending layers, and breaking down the face into its three-dimensional planes & surfaces, they will discover how to capture a subject realistically. This camp is for the intermediate student who wishes to push their digital art making skills a bit further.

• Develop rendering skills in Adobe Photoshop
• Demonstrate an understanding of form & value
• Complete a high realism digital portrait painting",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,MONSTER CLAY RELIEF,"WEEK 8 | JUL 14-18, 2025 | Jul 14-18, 2025",Monday-Friday,12:30pm,3:00pm,One River School Frisco,,GRADES 6-12,$365,"Monster Clay is an incredible oil based premium sculpting clay that is used by artists, animators and industrial designers. In this camp, we will create a low relief sculpture while learning various sculpting techniques as they apply to this unique medium.

• Learn how to join, mold, sculpt and carve your clay
• Experiment with intricate textures by using imprinting techniques
• Complete a 3D, low relief work of art",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,CREATE YOUR DIGITAL PORTFOLIO WEBSITE,"WEEK 8 | JUL 14-18, 2025 | Jul 14-18, 2025",Monday-Friday,3:30pm,6:00pm,One River School Frisco,,GRADES 6-12,$385,"In this course, students will learn the fundamentals of creating a personal digital portfolio website on Weebly, gaining skills to present their work professionally and authentically. From crafting a unique logo to organizing their body of work, students will learn how to showcase their creative journey and set goals for their artistic growth. This experience will help them build a cohesive, visually appealing site that highlights their strengths and artistic identity in a way that resonates with viewers. *Students must bring or have access to 10-15 digital art files

• Design a Custom Logo: Create a unique logo that represents their artistic identity.
• Organize and Curate Artwork: Sort and categorize their body of work to build a cohesive, visually engaging portfolio.
• Set Artistic Goals: Reflect on their work to identify portfolio goals, ensuring their website effectively showcases their growth and strengths as an artist.",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,OIL PAINTING: CITYSCAPES,"WEEK 8 | JUL 14-18, 2025 | Jul 14-18, 2025",Monday-Friday,3:30pm,6:00pm,One River School Frisco,,GRADES 6-12,$365,"Learn how to work with oil paints to create a painting inspired by your favorite city-scape. Students will develop skills around the essential foundations of color, value, texture, blending and rendering realistically to enhance and advance their skills with the oil painting medium.

• Learn how to work with various oil additives: Linseed oil, thinners and varnishes
• Demonstrate an understanding of paint handling and color theory through blending
• Complete a city inspired oil painting",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,ASPIRING ASTRONOMERS,"WEEK 8 | JUL 14-18, 2025 | Jul 14-18, 2025",Monday-Friday,9:30am,12:00pm,One River School Frisco,,GRADES 3-5,$365,"Stargazers unite! Students who have ever looked up at the sky in amazement and wonder will feel right at home in this STEAM camp that blends modern astronomy and art. Together, we'll study images from the James Webb telescope and learn about NASA's current missions. Then we'll take inspiration from what we've learned to make a hypothesis of our own - what might a space station orbiting the moon look like?

• Learn about the NASA Artemis missions and more
• Use a variety of media such as paint, markers, and clay
• Create a mixed media relief artwork featuring our own space station design",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,GLOW IT UP: BLACKLIGHT PAINTING,"WEEK 8 | JUL 14-18, 2025 | Jul 14-18, 2025",Monday-Friday,12:30pm,3:00pm,One River School Frisco,,GRADES 3-5,$365,"Explore this new method of making paintings using acrylic black light paints to create a fluorescent, glow-in-the-dark artwork! Create an imaginative and fantastical painting that explores color theory and composition with a special effects finish.

• Learn how to paint with acrylics and add special glow in the dark elements
• Explore color theory, composition and blending techniques
• Complete a painting with multiple effects of a day-time and night-time version",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,DIGITAL MANGA WEBTOONS,"WEEK 9 | JUL 21-25, 2025 | Jul 21-25, 2025",Monday-Friday,9:30am,12:00pm,One River School Frisco,,GRADES 6-12,$385,"Webtoons are a type of digital comic that originated in South Korea usually meant to be read on smartphones. They are formatted vertically, often featuring music or animations. In this camp each student will design their own webtoon, using an original story line and discover how to push their illustration skills further with Adobe Photoshop.

• Develop illustration skills in Adobe Photoshop
• Experiment with webtoon formats for your comic
• Complete a digital illustration",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,LEARN TO MAKE: STUFFED ANIMALS,"WEEK 9 | JUL 21-25, 2025 | Jul 21-25, 2025",Monday-Friday,9:30am,12:00pm,One River School Frisco,,GRADES 6-12,$395,"Create your very own plush animal! In this camp we will explore how to design a pattern and sew it to create your unique, squishable stuffed animal. Students will start with a basic pattern, and add their own vision to the final outcome.

• Learn pattern making and cutting techniques
• Learn basic sewing and embroidery skills
• Create one squishy plush animal",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,CHARACTER TOY DESIGN,"WEEK 9 | JUL 21-25, 2025 | Jul 21-25, 2025",Monday-Friday,12:30pm,3:00pm,One River School Frisco,,GRADES 6-12,$415,"Learn to draw, digitally model, and prototype your own unique toy. Develop a character through traditional illustration techniques before drawing the toy version of the character at scale using drafting conventions and equipment. Students develop their toy design, the toy’s accessories, and packaging. *Plastic prototypes of the toys will be printed and available at One River School after the camp has concluded. Our staff will reach out to you as soon as they are ready for pick up.

• Design a character using traditional digital methods
• Learn how to create rendering to scale
• Create design schematics, packaging and branding to complete your idea",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,PORTRAIT PAINTING PLUS,"WEEK 9 | JUL 21-25, 2025 | Jul 21-25, 2025",Monday-Friday,12:30pm,3:00pm,One River School Frisco,,GRADES 6-12,$365,"Students in this summer course will create a high level acrylic painting of a portrait of their choice. They will focus on essential foundations of color, value, texture, blending & rendering realistically to enhance & advance their skills with the acrylic medium. *Plus classes are recommended for teens that are interested in a more rigorous art practice.

• Learn how to work with various additive mediums: Extender, Glazer, Flow Improver, and more
• Demonstrate an understanding of paint handling & color theory through blending
• Complete a final high quality painting of a portrait",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,LEARN TO USE: BLENDER,"WEEK 9 | JUL 21-25, 2025 | Jul 21-25, 2025",Monday-Friday,3:30pm,6:00pm,One River School Frisco,,GRADES 6-12,$385,"Learn to craft and sculpt objects for animated films, visual effects, 3D printed models, motion graphics, augmented/virtual reality or computer games with this introductory camp to the program Blender. Students will create a series of three dimensional objects while learning the essentials of the program. This class is designed for beginners to develop a foundational understanding of the program and discover unique skills to aid them in their future digital creations!

• Learn to use Blender
• Explore techniques associated with sculpting & rendering 3D digital objects!
• Create a small collection of unique 3D art objects",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,FASHION ILLUSTRATION,"WEEK 9 | JUL 21-25, 2025 | Jul 21-25, 2025",Monday-Friday,12:30pm,3:00pm,One River School Frisco,,GRADES 3-5,$365,"Fuse the world of fashion and art through this camp, creating original printed designs and illustrations. Students practice technical aspects of design such as composition and pattern while cultivating their originality through conceptual thinking. Students will borrow inspiration from today’s trends to create designs that demonstrate their individual tastes and styles.

• Learn how to use ink, brayers, and illustration makers
• Demonstrate how to create fashion illustrations with altered proportions and lifelike fabric rendering
• Complete a fabric swatch, printed design, and fashion illustration",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,LEARN TO PAINT: ACRYLICS,"WEEK 9 | JUL 21-25, 2025 | Jul 21-25, 2025",Monday-Friday,3:30pm,6:00pm,One River School Frisco,,GRADES 3-5,$365,"Learn the foundations of creating great acrylic paintings. Students will learn how to create light and shadows through blending and color mixing, as they master using the brushes and media that will enhance their painting skills.

• Learn how to use acrylic paint media
• Demonstrate knowledge of composition, color mixing, and value
• Complete an acrylic painting of your favorite sweet treat",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,UNDER THE SEA,"WEEK 9 | JUL 21-25, 2025 | Jul 21-25, 2025",Monday-Friday,9:30am,12:00pm,One River School Frisco,,GRADES K-2,$365,"Explore coral reef wild life in this mixed media camp!  Students will combine two and three dimensional techniques to create a unique sculpture while learning about sea life.

• Learn how to create a plaster wrap sculpture
• Explore drawing and painting techniques
• Assemble art into one original sculptural piece",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,IPAD PAINTING,"WEEK 10 | JUL 28-AUG 1, 2025 | Jul 28-Aug 1, 2025",Monday-Friday,9:30am,12:00pm,One River School Frisco,,GRADES 6-12,$385,"Learn to paint on your iPad with this introductory camp to the program Procreate. Students will explore a series of illustrations designed to walk through the essentials of the program. This class is designed for beginners to develop a foundational understanding of the program and discover unique skills to aid them in their future digital paintings. *Students are required to provide their own iPad, Apple Pencil, and Procreate App in order to participate in this camp

• Learn to use Procreate on an iPad
• Explore methods of rendering characters, digital painting and even animation!
• Create a small collection of work to get you started",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,WATERCOLOR ILLUSTRATION,"WEEK 10 | JUL 28-AUG 1, 2025 | Jul 28-Aug 1, 2025",Monday-Friday,9:30am,12:00pm,One River School Frisco,,GRADES 6-12,$365,"Elevate your knowledge of watercolor techniques in this camp that will merge traditional techniques with fantastical imagery. Learn various watercolor techniques such as washes, glazes, wet-on-wet, dry brush, and adding in salt, alcohol and other substances that create magical textures and patterns.

• Learn how to use watercolor paints, colored pencils, and markers
• Demonstrate various watercolor techniques
• Complete a watercolor painting that represents a fantastical landscape",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,STREET ART: GLITCH EDITION,"WEEK 10 | JUL 28-AUG 1, 2025 | Jul 28-Aug 1, 2025",Monday-Friday,12:30pm,3:00pm,One River School Frisco,,GRADES 6-12,$395,"Glitch is a new style of Street Art that uses the look of digital errors, pixelations, and interruptions to create a unique work of art that merges a digital idea with painting techniques. In this camp, students will study graffiti as a base for making their own street-art paintings that explore the glitch theme. Students will work on large-scale panels using acrylic and spray paint.

• Learn how to use spray paint and acrylic paint to create a faux digital effect
• Experiment with techniques like soft mist, stencils, and glow effect
• Complete one large scale painting",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,LEARN TO DRAW: THE PORTRAIT,"WEEK 10 | JUL 28-AUG 1, 2025 | Jul 28-Aug 1, 2025",Monday-Friday,12:30pm,3:00pm,One River School Frisco,,GRADES 3-5,$365,"Students will learn the foundations of drawing and become familiar with the graphite medium. This camp will teach students how to render the human eye, nose, and mouth naturalistically.

• Learn how to use graphite pencils, blending stumps and kneaded erasers
• Demonstrate how to draw realistic features in correct proportions
• Complete one portrait drawing",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,TOON TOWN,"WEEK 10 | JUL 28-AUG 1, 2025 | Jul 28-Aug 1, 2025",Monday-Friday,12:30pm,3:00pm,One River School Frisco,,GRADES 3-5,$385,"Students will explore environmental design by creating a cartoon-inspired business for a class collaborative project, ToonTown! Students will illustrate their cartoon business’ building, its environment, the items it will sell, and characters who will run it.

• Learn how to illustrate a 3D environment
• Demonstrate perspective and rendering techniques
• Complete an illustration of a whimsical building & props",info.frisco@oneriverschool.com,469-284-4900
One River School Frisco,3D DINOS,"WEEK 10 | JUL 28-AUG 1, 2025 | Jul 28-Aug 1, 2025",Monday-Friday,9:30am,12:00pm,One River School Frisco,,GRADES K-2,$365,"Students will examine different types of dinosaurs to create their own 3-D rendition. From high and low relief sculpture to free-standing sculpture in the round, students will learn the diverse styles and methods of working with clay. Through the processes of experimenting and working with clay, students will learn fundamental sculpting techniques such as focusing on scale, proportion and texture and demonstrate their understanding of 3-D art-making.

• Learn how to use clay
• Demonstrate use of the slip and score methods
• Complete two sculpture projects; a fossil and a small scale dinosaur",info.frisco@oneriverschool.com,469-284-4900
